score,r_alignment_reward,w_alignment_reward,active_alignment_reward,r_bottle_hold_reward,w_bottle_hold_reward,active_bottle_hold_reward,r_bottle_vel_reward,w_bottle_vel_reward,active_bottle_vel_reward,r_cap_distance_reward,w_cap_distance_reward,active_cap_distance_reward,r_cap_goal_reward,w_cap_goal_reward,active_cap_goal_reward,r_cap_grasp_reward,w_cap_grasp_reward,active_cap_grasp_reward,r_cap_height_reward,w_cap_height_reward,active_cap_height_reward,r_cap_opening_reward,w_cap_opening_reward,active_cap_opening_reward,r_cap_orientation_reward,w_cap_orientation_reward,active_cap_orientation_reward,r_cap_progress_reward,w_cap_progress_reward,active_cap_progress_reward,r_cap_up_reward,w_cap_up_reward,active_cap_up_reward,r_finger_coord_reward,w_finger_coord_reward,active_finger_coord_reward,r_finger_distance_reward,w_finger_distance_reward,active_finger_distance_reward,r_finger_grasp_reward,w_finger_grasp_reward,active_finger_grasp_reward,r_finger_reward,w_finger_reward,active_finger_reward,r_goal_pos_reward,w_goal_pos_reward,active_goal_pos_reward,r_goal_rot_reward,w_goal_rot_reward,active_goal_rot_reward,r_hand_dist_reward,w_hand_dist_reward,active_hand_dist_reward,r_left_hand_reward,w_left_hand_reward,active_left_hand_reward,r_lift_reward,w_lift_reward,active_lift_reward,r_right_hand_reward,w_right_hand_reward,active_right_hand_reward,r_rotation_reward,w_rotation_reward,active_rotation_reward,r_separation_reward,w_separation_reward,active_separation_reward,r_stability_penalty,w_stability_penalty,active_stability_penalty,r_stability_reward,w_stability_reward,active_stability_reward,r_success_reward,w_success_reward,active_success_reward,r_vel_penalty,w_vel_penalty,active_vel_penalty,env_id,seed
0.1167,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.25,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1216,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.5,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.7378,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.5,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.209,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.25,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2808,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.25,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.3101,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.5,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.6982,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.5,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.293,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.25,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0884,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.25,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2412,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.5,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2246,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.5,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2129,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.25,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2222,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.25,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2129,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.5,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0737,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.5,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2793,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.25,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1421,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.25,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1377,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.5,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2544,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.5,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0386,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.25,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1343,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.25,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1133,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.5,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1074,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.5,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.5088,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.25,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0898,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.25,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.3682,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.5,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2373,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.5,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1191,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.25,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.4141,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.25,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2515,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.5,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1914,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0.5,1,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.207,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.063,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2988,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0337,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0317,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0249,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0562,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1416,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0732,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.3306,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.4775,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0322,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0449,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2378,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2666,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2271,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.188,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0542,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.209,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0386,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0151,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0391,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0366,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.4204,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1235,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.4326,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2466,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0.4,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0522,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0693,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.3301,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.04,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.6865,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0.4,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0713,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0.4,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0654,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.4,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0391,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.4,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0566,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.6836,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2002,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.6543,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1865,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0.4,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1333,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0.4,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1699,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.4,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1587,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.4,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2505,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0664,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.147,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.5054,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0.5,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1416,,0,0,,0.5,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0.4,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
